MapCode,SpeciesName,CohortAge,CohortBiomass
20406,betualle,25,2379
20406,betualle,50,1358
20406,fagugran,50,1726
20406,tsugcana,50,6999
20410,acerrubr,25,1341
20410,acerrubr,50,3113
20410,acerrubr,75,8021
20410,prunsero,75,4196
20411,acerrubr,25,2080
20411,acerrubr,50,2898
20411,caryglab,50,959
20411,prunsero,50,9755
20411,queralba,25,1006
20411,querrubr,50,1845
20415,acerrubr,75,10890
20415,queralba,75,2320
20415,queralba,100,11211
20415,quercocc,100,12407
20420,acerrubr,125,1008
20420,acersacc,125,2866
20420,betulent,125,3291
20420,fagugran,125,4166
20420,ostrvirg,125,426
20420,pinustro,100,1978
20420,pinustro,125,2655
20420,prunsero,125,1967
20420,tiliamer,125,1873
20420,tsugcana,50,2546
20420,tsugcana,75,4528
20420,tsugcana,100,5044
20421,betulent,25,10490
20421,querrubr,25,1157
20423,acerrubr,50,1209
20423,acerrubr,75,2440
20423,acersacc,50,2282
20423,acersacc,75,3945
20423,betulent,75,805
20423,querrubr,75,1621
20424,acerrubr,50,2800
20424,poputrem,50,3119
20424,prunsero,50,8112
20429,acerrubr,75,6129
20429,acerrubr,100,6998
20429,betulent,50,3751
20429,betulent,75,802
20429,betulent,100,936
20429,fagugran,25,685
20429,pinuresi,50,1982
20431,acerrubr,25,500
20431,acerrubr,50,2038
20431,acerrubr,75,1239
20431,queralba,50,741
20433,acerrubr,50,2478
20433,acerrubr,75,1796
20433,querprin,50,1064
20433,querrubr,50,1309
20433,querrubr,75,13948
20459,acerrubr,50,5866
20459,acerrubr,75,2686
20459,acersacc,50,729
20459,betulent,25,798
20459,caryglab,75,2705
20459,fagugran,50,2144
20462,acerrubr,50,12614
20462,prunsero,75,3481
20462,querrubr,25,2020
20463,acerrubr,75,2584
20463,prunsero,75,975
20463,queralba,50,1161
20463,queralba,75,1160
20463,querrubr,100,1166
20463,quervelu,100,18967
20468,acerrubr,50,769
20468,caryglab,50,1013
20468,queralba,50,560
20468,queralba,75,4663
20468,querrubr,75,14371
20468,querrubr,100,2541
20468,quervelu,75,4487
20471,acerrubr,75,6845
20471,queralba,75,1960
20471,querrubr,75,3326
20471,querrubr,100,10995
20471,quervelu,75,5760
20473,acerrubr,50,3462
20473,acerrubr,75,951
20473,querprin,50,720
20473,querprin,75,694
20473,querrubr,75,3802
20473,quervelu,50,302
20474,acerrubr,50,4991
20474,acerrubr,75,6124
20474,acerrubr,100,2748
20474,betulent,75,2459
20474,querrubr,75,9274
20474,querrubr,100,2723
20479,acerrubr,50,945
20479,acersacc,50,3642
20479,acersacc,75,2307
20479,acersacc,100,1811
20479,betualle,50,1169
20479,fraxamer,100,4311
20479,poputrem,100,1136
20479,prunsero,75,1045
20479,querrubr,75,4627
20479,querrubr,100,4902
20479,tiliamer,50,775
20479,tiliamer,100,685
20479,tsugcana,50,916
20482,acerrubr,100,3750
20482,acersacc,75,4336
20482,fagugran,25,845
20482,fagugran,50,4196
20482,prunsero,125,11806
20483,acerrubr,75,18885
20483,betualle,50,1088
20483,betulent,50,7651
20483,fagugran,50,1032
20483,tsugcana,25,1417
20483,tsugcana,50,5107
20485,acerrubr,75,380
20485,acersacc,50,1598
20485,acersacc,75,565
20485,betualle,100,2432
20485,prunsero,75,1460
20485,tsugcana,50,2485
20485,tsugcana,75,11836
20485,tsugcana,100,1424
20486,acerrubr,75,2468
20486,acerrubr,100,5004
20486,acersacc,75,2741
20486,acersacc,100,7598
20486,prunsero,75,2269
20492,betulent,50,1841
20492,caryglab,50,647
20492,fagugran,25,246
20492,fagugran,50,729
20492,ostrvirg,25,409
20492,prunsero,50,5343
20492,querrubr,50,9463
20494,betulent,25,6310
20494,tsugcana,25,3854
20495,acerrubr,50,2851
20495,prunsero,50,3881
20496,acersacc,25,603
20496,acersacc,75,701
20496,betualle,25,686
20496,betulent,25,1813
20496,betulent,50,2828
20496,betulent,75,9352
20496,prunsero,50,919
20496,queralba,75,1627
20496,querrubr,75,659
20496,tiliamer,50,1216
20496,tiliamer,75,470
20500,acerrubr,50,7015
20500,acerrubr,75,1058
20500,queralba,75,1897
20501,acerrubr,25,1187
20501,betulent,25,2965
20501,tsugcana,25,10674
20502,acerrubr,50,987
20502,betulent,25,1808
20502,betulent,50,5566
20502,betulent,75,955
20502,popugran,100,3512
20502,poputrem,75,9396
20502,poputrem,100,14309
20503,pinustro,25,2004
20504,acerrubr,50,5469
20504,acerrubr,75,8126
20504,acersacc,75,2962
20504,prunsero,25,380
20504,prunsero,75,1039
20504,queralba,50,1440
20508,acersacc,75,999
20508,fagugran,75,6627
20508,prunsero,75,4994
20508,querrubr,75,6183
20508,tiliamer,75,870
20510,acerrubr,100,1496
20510,acersacc,75,911
20510,ostrvirg,50,487
20510,ostrvirg,100,840
20510,prunsero,75,768
20510,prunsero,100,4358
20510,tsugcana,75,3702
20510,tsugcana,100,5358
20511,betualle,75,4722
20511,betulent,50,3222
20511,prunsero,75,6191
20511,tsugcana,50,2890
20512,betulent,25,2821
20512,fagugran,25,235
20513,acersacc,50,2099
20513,acersacc,100,6922
20513,tsugcana,50,2163
20513,tsugcana,75,10615
20517,acerrubr,100,2332
20517,prunsero,75,6197
20517,prunsero,100,7593
20517,querrubr,50,739
20517,querrubr,100,5708
20517,quervelu,100,988
20518,acerrubr,50,1457
20518,betulent,50,2178
20518,prunsero,50,2348
20518,prunsero,75,1594
20518,quercocc,50,561
20518,querprin,25,657
20518,querprin,50,5332
20523,betulent,25,705
20523,queralba,25,153
20523,quercocc,25,837
20523,querrubr,25,447
20524,acerrubr,25,1444
20524,acerrubr,50,2586
20524,queralba,50,3424
20524,querrubr,50,17131
20524,querrubr,75,17107
20525,betulent,25,170
20525,popugran,25,259
20525,prunsero,25,1916
20527,betulent,50,5467
20527,pinustro,50,5600
20527,popugran,75,4044
20530,acerrubr,75,2626
20530,betualle,50,1307
20530,betulent,25,412
20530,betulent,50,701
20530,tsugcana,50,2316
20530,tsugcana,75,7766
20533,acerrubr,50,1559
20533,acerrubr,75,585
20533,acersacc,75,4061
20533,fraxamer,75,575
